"Index", "Height(Inches)", "Weight(Pounds)"
12579, 6655172, 1210529
12580, 7099403, 1389722
12581, 6830178, 1250544
12582, 6790843, 1342875
12583, 6897747, 1289206
12584, 6645071, 1176418
12585, 6634292, 1125733
12586, 6824008, 1350878
12587, 6651948, 1139957
12588, 6481528, 1215109
12589, 6592603, 1073163
12590, 6865183, 1301741
12591, 6582599, 1076702
12592, 7027704, 1359964
12593, 6884244, 1179071
12594, 694594, 1339838
12595, 672644, 1270181
12596, 7128234, 1340145
12597, 6914869, 1250073
12598, 69431, 1249502
12599, 7117918, 1350057
12600, 6645775, 134571
12601, 6725106, 1177898
12602, 6836867, 1352021
12603, 6858773, 1486514
12604, 6415953, 112875
12605, 6869334, 1386052
12606, 6872121, 1480597
12607, 677996, 130667
12608, 6432884, 1095509
12609, 6722786, 1213151
12610, 7060144, 1375583
12611, 6879806, 1352602
12612, 6794924, 1202593
12613, 6257873, 9611534
12614, 6841549, 1130067
12615, 6901353, 1417589
12616, 6574831, 139774
12617, 7181629, 1327127
12618, 6937019, 1191947
12619, 6640565, 1159791
12620, 7068742, 1353749
12621, 6625324, 1260192
12622, 6871076, 1222045
12623, 6726793, 1161981
12624, 6909202, 1466689
12625, 7235308, 1396808
12626, 6904342, 13408
12627, 7073303, 1432831
12628, 6836911, 1441253
12629, 721229, 1576616
12630, 6791302, 1201835
12631, 7073081, 1272146
12632, 6866401, 1169992
12633, 6575594, 1272348
12634, 6595131, 1053219
12635, 6746588, 1158773
12636, 6963874, 1325026
12637, 6820571, 1281029
12638, 7012075, 1434512
12639, 6933824, 1285652
12640, 6504011, 1200564
12641, 6713403, 1263556
12642, 6534843, 1171063
12643, 701839, 1237718
12644, 663978, 1246117
12645, 6870525, 1345751
12646, 6848066, 1330611
12647, 6883329, 1345825
12648, 7039459, 1273152
12649, 6543292, 1043383
12650, 7009461, 1351397
12651, 6876244, 154024
12652, 6935571, 128516
12653, 6704356, 1324941
12654, 7299632, 1578664
12655, 6738058, 1527149
12656, 6482189, 1164536
12657, 6606893, 1146445
12658, 6860001, 1251518
12659, 6705224, 1319155
12660, 6625923, 1079334
12661, 6941316, 1393844
12662, 698588, 1449464
12663, 6990593, 1328098
12664, 697052, 1327173
12665, 6963663, 1404612
12666, 6799399, 1178776
12667, 6970857, 1265658
12668, 6933609, 1337583
12669, 7124983, 1372504
12670, 6596176, 1078183
12671, 6758381, 135656
12672, 6998799, 129377
12673, 6993978, 1470146
12674, 6858929, 1156961
12675, 6965638, 1311921
12676, 6867033, 1265642
12677, 692782, 1316396
12678, 6707981, 1257229
12679, 6770003, 1360609
12680, 6854715, 1204416
12681, 6991993, 135924
12682, 6698397, 1269148
12683, 6548047, 1082565
12684, 6907402, 1306905
12685, 6383188, 1148563
12686, 674815, 1227798
12687, 6669107, 1063925
12688, 6734666, 1221811
12689, 6828734, 1162769
12690, 7191512, 1324214
12691, 7024886, 1337254
12692, 6730216, 1375719
12693, 7024521, 126039
12694, 691209, 1389805
12695, 673079, 1195167
12696, 6867791, 1299471
12697, 6860468, 1155747
12698, 6693601, 122582
12699, 6967793, 1329082
12700, 669517, 9122631
12701, 682565, 1346433
12702, 7076077, 1483999
12703, 7030436, 1362413
12704, 6960703, 1267617
12705, 6690735, 1201773
12706, 6422389, 1176816
12707, 6436145, 1148832
12708, 7154765, 146309
12709, 6814466, 1198608
12710, 6854325, 1277214
12711, 6464412, 1062843
12712, 6619854, 1139223
12713, 6556816, 1413379
12714, 6658173, 1061254
12715, 6763379, 1361838
12716, 7049459, 1419638
12717, 7017511, 1249465
12718, 6713912, 1316294
12719, 7074149, 1324381
12720, 6909462, 1428177
12721, 6747896, 127436
12722, 6855825, 1435287
12723, 6907966, 1479838
12724, 7035436, 1213196
12725, 6270318, 9259193
12726, 6759562, 1389259
12727, 6814798, 1400075
12728, 6927571, 1557563
12729, 6907472, 1202972
12730, 6909439, 1176279
12731, 686144, 1304149
12732, 62398, 891971
12733, 6912922, 139877
12734, 6733389, 1260962
12735, 6508376, 131736
12736, 7112569, 1372863
12737, 6807031, 1175196
12738, 6554023, 1175058
12739, 7037267, 1247668
12740, 6568487, 1245331
12741, 651396, 127773
12742, 7215147, 1485491
12743, 6505276, 1036491
12744, 6500704, 9501295
12745, 6952238, 1347143
12746, 6651322, 11455
12747, 7000383, 1383081
12748, 6598143, 1234941
12749, 6613459, 1011344
12750, 6987842, 138228
12751, 6666719, 1260355
12752, 6689316, 1397169
12753, 6849506, 122879
12754, 6652004, 1265041
12755, 6796291, 1144191
12756, 6629951, 1267682
12757, 7003377, 1203446
12758, 6620352, 1070425
12759, 6822162, 1241618
12760, 6833014, 1325046
12761, 6668585, 1303999
12762, 6581999, 1126146
12763, 6679436, 1197033
12764, 7005224, 1153835
12765, 6630361, 1247241
12766, 6592122, 1215372
12767, 7133496, 1387443
12768, 6593792, 1316449
12769, 6680261, 1194744
12770, 6788451, 1277094
12771, 6857765, 1243734
12772, 6763851, 131859
12773, 6744645, 1285003
12774, 7078508, 1326894
12775, 6620549, 1141363
12776, 6401757, 1015315
12777, 6951099, 144765
12778, 6619759, 1007474
12779, 68114, 1373945
12780, 6889748, 1146844
12781, 6608796, 1280759
12782, 6569337, 1407693
12783, 6684988, 1305163
12784, 6813243, 1265235
12785, 6585355, 1216208
12786, 6646148, 1113949
12787, 7016892, 1357384
12788, 7047648, 126461
12789, 6883992, 1256376
12790, 6816224, 1245737
12791, 6975698, 1153657
12792, 6707932, 1217021
12793, 6645796, 1339175
12794, 6810467, 1242443
12795, 7018297, 1481467
12796, 7106812, 1367636
12797, 6612689, 1372242
12798, 7002419, 1325
12799, 6395983, 1109671
12800, 6829421, 1380009
12801, 6678712, 1252584
12802, 7031549, 1182843
12803, 6787672, 1157531
12804, 6498948, 1157612
12805, 6573625, 1033949
12806, 6718713, 11377
12807, 637027, 1115551
12808, 7222326, 1467823
12809, 6874167, 1253766
12810, 6483708, 1227266
12811, 6787607, 1300423
12812, 6737786, 1180533
12813, 651186, 1293106
12814, 6923622, 1257028
12815, 6509077, 1114222
12816, 7031072, 1263652
12817, 6826941, 1297347
12818, 676398, 1379234
12819, 6655938, 1227599
12820, 6889767, 1426513
12821, 6773688, 1386194
12822, 694266, 1338572
12823, 691415, 1218042
12824, 7088688, 1388487
12825, 674992, 1343789
12826, 6748566, 1292513
12827, 6580458, 1226509
12828, 694832, 1089489
12829, 6495436, 1120785
12830, 664238, 1112181
12831, 6779983, 1205562
12832, 7035784, 1451015
12833, 6593427, 1249365
12834, 7214741, 152714
12835, 6902285, 1419567
12836, 6795237, 1140617
12837, 6488273, 1203929
12838, 6688904, 1089186
12839, 6816321, 121259
12840, 6731487, 1268506
12841, 708218, 1380774
12842, 692295, 1250231
12843, 6798989, 1167557
12844, 6910378, 1477595
12845, 6519866, 1146411
12846, 706943, 1309471
12847, 6795665, 1414925
12848, 6471795, 1106855
12849, 6777693, 1211735
12850, 6665039, 1098503
12851, 6866554, 1145278
12852, 7060726, 1418837
12853, 7114677, 1313756
12854, 6639228, 1206284
12855, 6631944, 1150054
12856, 6859114, 1425636
12857, 6932005, 1146814
12858, 6902579, 131297
12859, 6992046, 1350288
12860, 6921391, 1098219
12861, 7050711, 135185
12862, 6822468, 1220414
12863, 6442053, 1251623
12864, 6666605, 1213495
12865, 6625687, 1342611
12866, 6905579, 114318
12867, 636611, 1013054
12868, 6578795, 1403781
12869, 6516658, 1023367
12870, 6815122, 1354779
12871, 6938984, 1359126
12872, 6578621, 1226126
12873, 682597, 1206736
12874, 6952348, 1243154
12875, 6804861, 1301638
12876, 6509478, 1337183
12877, 6792363, 1263504
12878, 6796986, 1369789
12879, 6883982, 1259746
12880, 6647793, 1198167
12881, 6922774, 1289968
12882, 669221, 1328417
12883, 6883985, 1200603
12884, 7158499, 1678045
12885, 6854065, 1379769
12886, 6650759, 1177984
12887, 6998011, 126927
12888, 708198, 1220349
12889, 6705275, 1274661
12890, 683326, 143762
12891, 689573, 132012
12892, 6734256, 1376082
12893, 7128917, 1288965
12894, 687694, 1300066
12895, 6812962, 1263372
12896, 6639812, 1174012
12897, 6523885, 1373238
12898, 6644001, 1274717
12899, 7093311, 1378625
12900, 6731072, 1285575
12901, 7072584, 1306364
12902, 6811148, 126047
12903, 6846257, 1470739
12904, 680129, 1144355
12905, 6696139, 1315032
12906, 6842376, 1273903
12907, 690915, 1275051
12908, 6783572, 1307118
12909, 670104, 1164421
12910, 679803, 1328359
12911, 6940901, 1401526
12912, 6817666, 1435168
12913, 6882236, 1226466
12914, 6959401, 1202946
12915, 6979599, 1396795
12916, 6957154, 1237094
12917, 6617372, 1303693
12918, 6856311, 1451008
12919, 6800701, 1488339
12920, 6820627, 1209951
12921, 6841836, 1248028
12922, 6687925, 1240546
12923, 6717012, 1284136
12924, 6701381, 1349587
12925, 6627923, 1229582
12926, 6631152, 1287993
12927, 6742453, 1298299
12928, 672625, 1291298
12929, 6685661, 1158562
12930, 6830887, 1191643
12931, 673835, 1461098
12932, 7043142, 1509456
12933, 6994726, 1413873
12934, 6917938, 1358499
12935, 6656538, 1169042
12936, 6867972, 1434218
12937, 6481954, 9980369
12938, 7049047, 1265028
12939, 6810777, 126735
12940, 6841482, 1252798
12941, 682052, 1208053
12942, 6471503, 1331455
12943, 6565007, 1146888
12944, 7011281, 1337564
12945, 669713, 1229566
12946, 6737563, 1249457
12947, 7020955, 1199669
12948, 6560368, 1177954
12949, 6599327, 1268598
12950, 6412511, 1149245
12951, 6789782, 113589
12952, 6976854, 1263972
12953, 6668039, 123661
12954, 713082, 1291532
12955, 6892387, 1536931
12956, 7098202, 1374036
12957, 7009326, 1218786
12958, 682703, 1238796
12959, 6843097, 1304136
12960, 6748521, 1229673
12961, 6528618, 1244946
12962, 6912615, 1282417
12963, 7005579, 1357679
12964, 6626599, 1217592
12965, 6766477, 126609
12966, 6729123, 1372435
12967, 6877873, 1180382
12968, 6970939, 1375337
12969, 7067986, 1418843
12970, 6966769, 1399762
12971, 6715104, 1324239
12972, 6898937, 1357329
12973, 6742939, 1241274
12974, 6778729, 1371755
12975, 6443099, 1454739
12976, 6767702, 1218942
12977, 6999401, 1327112
12978, 6971816, 1176143
12979, 6941796, 133882
12980, 6496373, 1239581
12981, 6753047, 1326457
12982, 6931009, 1291492
12983, 6640906, 1343405
12984, 6840781, 1284416
12985, 6674614, 1148763
12986, 670559, 1249848
12987, 6904014, 1119708
12988, 6984443, 1356318
12989, 6811787, 1098296
12990, 6796711, 1271728
12991, 6426845, 1097383
12992, 6638069, 1133612
12993, 6965186, 1410062
12994, 6750995, 1114264
12995, 6859905, 1497418
12996, 6538762, 1134099
12997, 69754, 1397871
12998, 6640135, 1224853
12999, 6997896, 1196409
13000, 6931752, 133772
13001, 6580662, 1443102
13002, 6685982, 1406987
13003, 703717, 1354761
13004, 6650564, 1292973
13005, 6629807, 1219226
13006, 7079659, 1380529
13007, 669188, 1436876
13008, 6786452, 1018559
13009, 6926225, 1356449
13010, 6383449, 1158313
13011, 6860409, 1273747
13012, 6703402, 1239735
13013, 6739559, 1197485
13014, 6521454, 1319907
13015, 6828765, 1267902
13016, 6910579, 1284257
13017, 6835335, 1304412
13018, 6807782, 1277648
13019, 6784152, 1324672
13020, 6528594, 1276072
13021, 681933, 1226322
13022, 6774053, 1144872
13023, 6704758, 1237627
13024, 654041, 13716
13025, 6617018, 1155937
13026, 6680868, 116272
13027, 6729029, 1258577
13028, 7009532, 1167931
13029, 6680156, 1209025
13030, 6663488, 1181354
13031, 6956506, 1253899
13032, 7060646, 1287028
13033, 71964, 1304404
13034, 6699211, 1063826
13035, 6463998, 1245983
13036, 6446369, 1138868
13037, 6748073, 1188642
13038, 710274, 149722
13039, 6657652, 1247905
13040, 688576, 1309752
13041, 6625434, 1180379
13042, 6859622, 1199239
13043, 705651, 1242969
13044, 6819129, 1353963
13045, 68631, 1459199
13046, 6695137, 121817
13047, 6573162, 1204355
13048, 6939596, 1318885
13049, 684177, 1552243
13050, 685373, 1187651
13051, 6589888, 1197408
13052, 7179395, 1349478
13053, 6461857, 1260336
13054, 6795083, 1357588
13055, 6924678, 1207578
13056, 6909927, 1170254
13057, 6866631, 1178159
13058, 6796796, 1284943
13059, 6836887, 1107174
13060, 6649471, 1277524
13061, 6610701, 1332153
13062, 6966455, 1505807
13063, 708961, 1271952
13064, 6323763, 1191795
13065, 6719734, 1177393
13066, 6785778, 1230461
13067, 6722801, 1319317
13068, 697057, 1311593
13069, 6884395, 107803
13070, 7234677, 1337865
13071, 7126584, 1340578
13072, 6944174, 1228241
13073, 6729233, 1187096
13074, 6681163, 101159
13075, 6886359, 1281226
13076, 6649126, 1268115
13077, 6804236, 1407966
13078, 700192, 1226033
13079, 6783242, 1301143
13080, 6944946, 138989
13081, 6726935, 1163762
13082, 6654396, 1271921
13083, 7004568, 1182566
13084, 6675437, 1124253
13085, 6446778, 1041932
13086, 6685722, 111022
13087, 6745724, 1339342
13088, 6945109, 1325114
13089, 6660452, 1298988
13090, 6706108, 1316097
13091, 6842116, 1130609
13092, 69493, 1168366
13093, 7046411, 1405955
13094, 689279, 1128921
13095, 640927, 1220211
13096, 698857, 1202619
13097, 7098109, 1337989
13098, 7075683, 1342516
13099, 6929064, 1227467
13100, 6734605, 1188282
13101, 7160653, 1454865
13102, 6873423, 1279355
13103, 7023183, 1322244
13104, 6773289, 1286208
13105, 6452831, 1197817
13106, 6663655, 1168298
13107, 6976077, 1162196
13108, 6556703, 1270848
13109, 6877343, 1211138
13110, 6940668, 1409985
13111, 6943534, 137473
13112, 6830511, 1427223
13113, 637744, 115913
13114, 6568321, 1283344
13115, 6833718, 1209561
13116, 6986703, 1477559
13117, 657249, 1243421
13118, 681319, 1302268
13119, 709089, 1397271
13120, 6784388, 1086559
13121, 6727281, 1332515
13122, 6614906, 1243751
13123, 679919, 1188748
13124, 6775147, 1293329
13125, 6995487, 1261978
13126, 6525717, 1300705
13127, 6878511, 1362792
13128, 6853751, 1448563
13129, 6668688, 1206248
13130, 6588737, 1293868
13131, 6770939, 1245234
13132, 6353168, 1169152
13133, 6949591, 1394006
13134, 7025639, 1330404
13135, 6833535, 1428504
13136, 6820992, 1433398
13137, 7161247, 1314263
13138, 6830837, 1330776
13139, 6879576, 1283906
13140, 6611011, 110656
13141, 7117064, 1512357
13142, 6596844, 1321259
13143, 6949436, 131419
13144, 661988, 1302737
13145, 6705559, 1243257
13146, 7082173, 1365632
13147, 6784611, 1368583
13148, 6601755, 1126355
13149, 662288, 124778
13150, 6666816, 1330192
13151, 6548562, 1314137
13152, 6762, 1481053
13153, 6882866, 119503
13154, 6843031, 1267202
13155, 6488057, 1124524
13156, 7071452, 1292147
13157, 6829645, 1260144
13158, 6857851, 1285564
13159, 6566804, 1018834
13160, 6835718, 1269565
13161, 6830827, 1218879
13162, 6797439, 114888
13163, 6544622, 1103052
13164, 6641683, 1353551
13165, 6776647, 107941
13166, 7012719, 1128635
13167, 6645294, 1194764
13168, 6725909, 1325905
13169, 6790183, 1401277
13170, 6512247, 1181968
13171, 7054615, 137335
13172, 6793419, 1278738
13173, 684073, 1315761
13174, 680543, 1253733
13175, 6681613, 1255772
13176, 7146482, 156698
13177, 661986, 1304507
13178, 6778284, 1311426
13179, 6598122, 1370717
13180, 7118172, 1198668
13181, 6663714, 1076969
13182, 6521006, 1084938
13183, 7202198, 145489
13184, 6773998, 1304849
13185, 6680834, 1184648
13186, 6982781, 1515249
13187, 69066, 1348918
13188, 6774345, 1308209
13189, 6905112, 1123061
13190, 659683, 1043853
13191, 6913584, 1292356
13192, 6740931, 1302442
13193, 6792429, 1303329
13194, 6887862, 1221128
13195, 7078535, 1470279
13196, 6794063, 1169758
13197, 6855731, 1241189
13198, 6795809, 143184
13199, 6714299, 1247983
13200, 6631973, 135487
13201, 6986703, 1234288
13202, 7034807, 1286677
13203, 6833013, 1183628
13204, 6925117, 1260558
13205, 6950442, 1198007
13206, 647488, 1363069
13207, 7118038, 1369996
13208, 6820414, 1364564
13209, 6720821, 1389231
13210, 6809341, 1299965
13211, 6757946, 1339151
13212, 6636966, 1210705
13213, 7044008, 1155771
13214, 6959612, 1181955
13215, 7318845, 1416274
13216, 648038, 1141008
13217, 6338823, 1169479
13218, 6842439, 1220094
13219, 6820646, 1303053
13220, 6847766, 1243275
13221, 6813698, 1099892
13222, 665642, 1200656
13223, 716742, 142782
13224, 6705255, 1287431
13225, 6885466, 1178856
13226, 6865248, 1222601
13227, 6416886, 110911
13228, 6716001, 1427395
13229, 6506853, 1238455
13230, 6967259, 1365818
13231, 6728347, 1354397
13232, 6990543, 1294083
13233, 6639269, 1138244
13234, 690075, 1321928
13235, 6890949, 1284623
13236, 6602741, 1081906
13237, 6822004, 1307162
13238, 708693, 1361507
13239, 6498984, 117714
13240, 6712295, 1199848
13241, 6783454, 1233862
13242, 7074203, 1400149
13243, 6427586, 1034251
13244, 6862938, 1259597
13245, 7183546, 1299557
13246, 6913802, 1241999
13247, 6914398, 1357985
13248, 6986294, 1237869
13249, 680071, 1223199
13250, 6428003, 1192213
13251, 6480749, 9827368
13252, 6844135, 1371619
13253, 6733811, 1183226
13254, 6623568, 1118243
13255, 6538226, 1357816
13256, 6970013, 1276917
13257, 7021141, 1314104
13258, 6725972, 1278096
13259, 6819324, 1266439
13260, 6934903, 1272285
13261, 7082622, 1363402
13262, 6895895, 1452939
13263, 6635313, 1233383
13264, 6770155, 1130354
13265, 6601282, 1264426
13266, 6467146, 1218473
13267, 6526196, 1162627
13268, 6432105, 1263531
13269, 6819311, 1143672
13270, 7063372, 1385337
13271, 6732161, 1370611
13272, 6907423, 1349462
13273, 6738292, 1128386
13274, 669492, 1106838
13275, 6937345, 1352223
13276, 6717327, 1283909
13277, 6482297, 1133591
13278, 6974366, 1319008
13279, 6905523, 1228494
13280, 6852817, 1191168
13281, 6577416, 1357006
13282, 7049366, 129384
13283, 7153026, 1350245
13284, 6816348, 1103596
13285, 7015896, 1531741
13286, 6867804, 1410451
13287, 6407479, 1185714
13288, 6563973, 9981515
13289, 6791191, 1293775
13290, 67775, 1461935
13291, 6918617, 1329471
13292, 6801384, 1317207
13293, 6248941, 1177949
13294, 6796079, 1273995
13295, 6782376, 1342977
13296, 6692886, 111183
13297, 6739775, 1345976
13298, 6741853, 1438567
13299, 6608383, 1182815
13300, 6940233, 1197774
13301, 6842976, 1243332
13302, 6865284, 1267226
13303, 6771085, 1105105
13304, 6692357, 1135576
13305, 6728097, 1283507
13306, 6760201, 1322953
13307, 6939436, 1207939
13308, 6610454, 1134298
13309, 6863883, 1298796
13310, 6693124, 1193294
13311, 6652196, 1341469
13312, 6439478, 1180702
13313, 6787061, 1273809
13314, 7043201, 1211751
13315, 7040373, 1186765
13316, 6888718, 1273501
13317, 6910626, 1240148
13318, 6920993, 1315479
13319, 6695677, 1271894
13320, 6855278, 1392787
13321, 6734935, 1212197
13322, 7008442, 146126
13323, 6655493, 1204965
13324, 6839772, 1345794
13325, 6917551, 1277031
13326, 6788832, 1309674
13327, 6923136, 1517222
13328, 6639321, 1361953
13329, 6629156, 1290251
13330, 6927872, 1338416
13331, 6704849, 1237323
13332, 6608908, 120447
13333, 6540789, 1064048
13334, 6441176, 1005481
13335, 6899911, 1470279
13336, 6396038, 9896049
13337, 6725019, 1116628
13338, 7013072, 1389752
13339, 7311393, 1547801
13340, 6846228, 1354161
13341, 6936312, 1310502
13342, 6495313, 1131035
13343, 6601722, 1062152
13344, 662941, 1147051
13345, 7067693, 1251185
13346, 6733243, 1358197
13347, 6368425, 1276135
13348, 6705486, 1259922
13349, 7157334, 1257925
13350, 7074414, 1495795
13351, 6790413, 123895
13352, 7023876, 1349732
13353, 6642802, 1433147
13354, 6827668, 1205478
13355, 6923481, 132964
13356, 6624127, 1248096
13357, 7124159, 150798
13358, 6423067, 1066067
13359, 6813972, 129562
13360, 705219, 1388618
13361, 6880228, 123557
13362, 7147939, 1225102
13363, 6625554, 1172567
13364, 6765893, 1251901
13365, 6624544, 1181862
13366, 694015, 1179695
13367, 6368623, 1247147
13368, 6770352, 1174804
13369, 6458855, 9781632
13370, 6790312, 1217761
13371, 6931825, 1325327
13372, 6878074, 1338886
13373, 6516747, 1037879
13374, 6739659, 1238458
13375, 6441103, 100447
13376, 7147445, 1399332
13377, 6608011, 1142059
13378, 6912359, 1279635
13379, 7018251, 1420535
